"Row ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Category","Sub-Category","Sales","Quantity","Discount","Profit"
"1996","12/3/2014","12/5/2014","Second Class","JS-16030","Joy Smith","Consumer","United States","Houston","Texas","77036","Central","Office Supplies","Appliances","294.62","5","0.8","-766.012"
"1997","12/3/2014","12/5/2014","Second Class","JS-16030","Joy Smith","Consumer","United States","Houston","Texas","77036","Central","Furniture","Furnishings","8.752","4","0.6","-3.7196"
"1998","2/7/2011","2/10/2011","First Class","ND-18460","Neil Ducich","Corporate","United States","Chesapeake","Virginia","23320","South","Office Supplies","Labels","15","4","0","7.2"
"1999","2/7/2011","2/10/2011","First Class","ND-18460","Neil Ducich","Corporate","United States","Chesapeake","Virginia","23320","South","Technology","Phones","161.61","1","0","42.0186"
"2000","2/7/2011","2/10/2011","First Class","ND-18460","Neil Ducich","Corporate","United States","Chesapeake","Virginia","23320","South","Technology","Phones","144.95","5","0","42.0355"
"2001","4/12/2014","4/19/2014","Standard Class","LW-17215","Luke Weiss","Consumer","United States","Pasadena","California","91104","West","Technology","Accessories","199.95","5","0","21.9945"
"2002","4/12/2014","4/19/2014","Standard Class","LW-17215","Luke Weiss","Consumer","United States","Pasadena","California","91104","West","Office Supplies","Art","41.86","7","0","14.2324"
"2003","12/26/2014","12/29/2014","Second Class","JW-15955","Joni Wasserman","Consumer","United States","Louisville","Kentucky","40214","South","Office Supplies","Storage","95.94","3","0","9.594"
"2004","12/26/2014","12/29/2014","Second Class","JW-15955","Joni Wasserman","Consumer","United States","Louisville","Kentucky","40214","South","Furniture","Chairs","304.45","5","0","76.1125"
"2005","4/12/2014","4/19/2014","Standard Class","SC-20050","Sample Company A","Home Office","United States","Lubbock","Texas","79424","Central","Office Supplies","Binders","11.364","3","0.8","-17.046"
"2006","12/31/2011","1/4/2012","Standard Class","RW-19630","Rob Williams","Corporate","United States","Columbia","Missouri","65203","Central","Office Supplies","Art","29.68","7","0","11.5752"
"2007","12/31/2011","1/4/2012","Standard Class","RW-19630","Rob Williams","Corporate","United States","Columbia","Missouri","65203","Central","Technology","Accessories","47.53","7","0","16.1602"
"2008","8/4/2014","8/5/2014","First Class","CM-12190","Charlotte Melton","Consumer","United States","Chicago","Illinois","60623","Central","Furniture","Bookcases","183.372","2","0.3","-36.6744"
"2009","11/15/2011","11/21/2011","Standard Class","JF-15190","Jamie Frazer","Consumer","United States","Johnson City","Tennessee","37604","South","Office Supplies","Art","4.224","3","0.2","0.4752"
"2010","11/15/2011","11/21/2011","Standard Class","JF-15190","Jamie Frazer","Consumer","United States","Johnson City","Tennessee","37604","South","Office Supplies","Appliances","333.056","2","0.2","29.1424"
"2011","11/15/2011","11/21/2011","Standard Class","JF-15190","Jamie Frazer","Consumer","United States","Johnson City","Tennessee","37604","South","Office Supplies","Paper","24.896","4","0.2","7.78"
"2012","12/11/2012","12/11/2012","Same Day","SC-20800","Stuart Calhoun","Consumer","United States","Houston","Texas","77041","Central","Technology","Accessories","159.984","2","0.2","35.9964"
"2013","12/11/2012","12/11/2012","Same Day","SC-20800","Stuart Calhoun","Consumer","United States","Houston","Texas","77041","Central","Office Supplies","Storage","46.344","3","0.2","4.6344"
"2014","9/19/2013","9/24/2013","Standard Class","AM-10705","Anne McFarland","Consumer","United States","Auburn","Alabama","36830","South","Furniture","Chairs","350.98","1","0","84.2352"
"2015","9/19/2013","9/24/2013","Standard Class","AM-10705","Anne McFarland","Consumer","United States","Auburn","Alabama","36830","South","Office Supplies","Paper","13.08","2","0","6.0168"
"2016","9/19/2013","9/24/2013","Standard Class","AM-10705","Anne McFarland","Consumer","United States","Auburn","Alabama","36830","South","Office Supplies","Storage","900.08","4","0","117.0104"
"2017","3/19/2012","3/23/2012","Standard Class","BK-11260","Berenike Kampe","Consumer","United States","San Bernardino","California","92404","West","Office Supplies","Binders","17.568","2","0.2","6.3684"
"2018","3/19/2012","3/23/2012","Standard Class","BK-11260","Berenike Kampe","Consumer","United States","San Bernardino","California","92404","West","Office Supplies","Labels","14.62","2","0","6.8714"
"2019","3/19/2012","3/23/2012","Standard Class","BK-11260","Berenike Kampe","Consumer","United States","San Bernardino","California","92404","West","Office Supplies","Supplies","33.36","4","0","8.6736"
"2020","3/19/2012","3/23/2012","Standard Class","BK-11260","Berenike Kampe","Consumer","United States","San Bernardino","California","92404","West","Office Supplies","Paper","40.14","6","0","19.6686"
"2021","9/20/2013","9/22/2013","First Class","RH-19510","Rick Huthwaite","Home Office","United States","Providence","Rhode Island","2908","East","Office Supplies","Storage","1606.23","9","0","481.869"
"2022","9/20/2013","9/22/2013","First Class","RH-19510","Rick Huthwaite","Home Office","United States","Providence","Rhode Island","2908","East","Office Supplies","Paper","17.04","3","0","7.668"
"2023","9/20/2013","9/22/2013","First Class","RH-19510","Rick Huthwaite","Home Office","United States","Providence","Rhode Island","2908","East","Office Supplies","Binders","49.53","3","0","23.7744"
"2024","9/20/2013","9/22/2013","First Class","RH-19510","Rick Huthwaite","Home Office","United States","Providence","Rhode Island","2908","East","Furniture","Chairs","872.32","4","0","244.2496"
"2025","8/21/2014","8/23/2014","Second Class","GM-14500","Gene McClure","Consumer","United States","Fresno","California","93727","West","Office Supplies","Binders","239.12","5","0.2","77.714"
"2026","3/13/2012","3/15/2012","First Class","MC-17275","Marc Crier","Consumer","United States","Seattle","Washington","98103","West","Furniture","Bookcases","141.96","2","0","39.7488"
"2027","9/9/2013","9/11/2013","Second Class","VM-21685","Valerie Mitchum","Home Office","United States","Lancaster","California","93534","West","Office Supplies","Binders","33.024","2","0.2","11.5584"
"2028","9/9/2013","9/11/2013","Second Class","VM-21685","Valerie Mitchum","Home Office","United States","Lancaster","California","93534","West","Office Supplies","Binders","67.136","4","0.2","23.4976"
"2029","11/26/2012","11/30/2012","Standard Class","GP-14740","Guy Phonely","Corporate","United States","Leominster","Massachusetts","1453","East","Office Supplies","Binders","14.73","3","0","6.9231"
"2030","11/26/2012","11/30/2012","Standard Class","GP-14740","Guy Phonely","Corporate","United States","Leominster","Massachusetts","1453","East","Office Supplies","Storage","104.9","5","0","25.176"
"2031","11/26/2012","11/30/2012","Standard Class","GP-14740","Guy Phonely","Corporate","United States","Leominster","Massachusetts","1453","East","Office Supplies","Binders","61.04","4","0","30.52"
"2032","11/26/2012","11/30/2012","Standard Class","GP-14740","Guy Phonely","Corporate","United States","Leominster","Massachusetts","1453","East","Office Supplies","Paper","10.95","3","0","5.1465"
"2033","12/10/2013","12/14/2013","Standard Class","GB-14530","George Bell","Corporate","United States","Fort Worth","Texas","76106","Central","Office Supplies","Paper","9.392","2","0.2","3.2872"
"2034","12/10/2013","12/14/2013","Standard Class","GB-14530","George Bell","Corporate","United States","Fort Worth","Texas","76106","Central","Office Supplies","Art","9.328","1","0.2","0.8162"
"2035","9/26/2014","9/30/2014","Standard Class","CT-11995","Carol Triggs","Consumer","United States","Rochester","Minnesota","55901","Central","Office Supplies","Binders","8.26","2","0","3.8822"
"2036","9/26/2014","9/30/2014","Standard Class","CT-11995","Carol Triggs","Consumer","United States","Rochester","Minnesota","55901","Central","Furniture","Chairs","269.97","3","0","51.2943"
"2037","1/23/2012","1/27/2012","Standard Class","CW-11905","Carl Weiss","Home Office","United States","Bozeman","Montana","59715","West","Office Supplies","Paper","29.04","3","0","13.9392"
"2038","1/23/2012","1/27/2012","Standard Class","CW-11905","Carl Weiss","Home Office","United States","Bozeman","Montana","59715","West","Office Supplies","Labels","14.62","2","0","6.8714"
"2039","6/18/2012","6/23/2012","Standard Class","SN-20560","Skye Norling","Home Office","United States","Peoria","Arizona","85345","West","Office Supplies","Paper","11.952","3","0.2","4.3326"
"2040","6/18/2012","6/23/2012","Standard Class","SN-20560","Skye Norling","Home Office","United States","Peoria","Arizona","85345","West","Office Supplies","Binders","4.536","7","0.7","-3.3264"
"2041","6/18/2012","6/23/2012","Standard Class","SN-20560","Skye Norling","Home Office","United States","Peoria","Arizona","85345","West","Office Supplies","Binders","9.156","2","0.7","-6.104"
"2042","6/18/2012","6/23/2012","Standard Class","SN-20560","Skye Norling","Home Office","United States","Peoria","Arizona","85345","West","Furniture","Furnishings","75.36","5","0.2","20.724"
"2043","10/2/2012","10/8/2012","Standard Class","EB-13705","Ed Braxton","Corporate","United States","San Diego","California","92105","West","Office Supplies","Binders","57.504","6","0.2","20.1264"
"2044","11/19/2014","11/24/2014","Standard Class","JW-15220","Jane Waco","Corporate","United States","Lakewood","Ohio","44107","East","Office Supplies","Art","38.864","7","0.2","7.7728"
"2045","8/17/2011","8/23/2011","Standard Class","KB-16585","Ken Black","Corporate","United States","Houston","Texas","77095","Central","Office Supplies","Paper","15.552","3","0.2","5.4432"
"2046","7/18/2013","7/22/2013","Standard Class","MC-17590","Matt Collister","Corporate","United States","Perth Amboy","New Jersey","8861","East","Office Supplies","Appliances","162.64","2","0","45.5392"
"2047","7/18/2013","7/22/2013","Standard Class","MC-17590","Matt Collister","Corporate","United States","Perth Amboy","New Jersey","8861","East","Technology","Phones","597","3","0","280.59"
"2048","7/18/2013","7/22/2013","Standard Class","MC-17590","Matt Collister","Corporate","United States","Perth Amboy","New Jersey","8861","East","Office Supplies","Paper","55.48","1","0","26.6304"
"2049","7/11/2012","7/13/2012","First Class","CK-12595","Clytie Kelty","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Furniture","Furnishings","289.8","7","0.2","36.225"
"2050","7/11/2012","7/13/2012","First Class","CK-12595","Clytie Kelty","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Office Supplies","Binders","2.502","3","0.7","-2.0016"
"2051","7/11/2012","7/13/2012","First Class","CK-12595","Clytie Kelty","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Office Supplies","Binders","6.48","4","0.7","-4.752"
"2052","7/11/2012","7/13/2012","First Class","CK-12595","Clytie Kelty","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Furniture","Chairs","341.488","8","0.3","-73.176"
"2053","7/11/2012","7/13/2012","First Class","CK-12595","Clytie Kelty","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Office Supplies","Art","11.12","5","0.2","0.834"
"2054","7/11/2012","7/13/2012","First Class","CK-12595","Clytie Kelty","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Furniture","Furnishings","25.344","6","0.2","3.4848"
"2055","12/2/2013","12/8/2013","Standard Class","RD-19480","Rick Duston","Consumer","United States","Richmond","Indiana","47374","Central","Furniture","Furnishings","17.31","3","0","5.193"
"2056","12/23/2014","12/26/2014","First Class","TP-21130","Theone Pippenger","Consumer","United States","Detroit","Michigan","48227","Central","Technology","Accessories","199.95","5","0","63.984"
"2057","12/23/2014","12/26/2014","First Class","TP-21130","Theone Pippenger","Consumer","United States","Detroit","Michigan","48227","Central","Furniture","Chairs","1586.69","7","0","412.5394"
"2058","12/23/2014","12/26/2014","First Class","TP-21130","Theone Pippenger","Consumer","United States","Detroit","Michigan","48227","Central","Technology","Accessories","84.99","1","0","30.5964"
"2059","12/23/2014","12/26/2014","First Class","TP-21130","Theone Pippenger","Consumer","United States","Detroit","Michigan","48227","Central","Furniture","Tables","411.8","2","0","70.006"
"2060","10/31/2011","11/4/2011","Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Los Angeles","California","90049","West","Office Supplies","Fasteners","11.34","3","0","5.2164"
"2061","10/31/2011","11/4/2011","Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Los Angeles","California","90049","West","Office Supplies","Storage","80.3","5","0","20.878"
"2062","10/31/2011","11/4/2011","Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Los Angeles","California","90049","West","Office Supplies","Binders","15.968","2","0.2","5.3892"
"2063","10/31/2011","11/4/2011","Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Los Angeles","California","90049","West","Office Supplies","Paper","64.74","13","0","30.4278"
"2064","10/31/2011","11/4/2011","Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Los Angeles","California","90049","West","Office Supplies","Binders","19.296","3","0.2","6.03"
"2065","10/31/2011","11/4/2011","Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Los Angeles","California","90049","West","Office Supplies","Storage","405.64","4","0","12.1692"
"2066","10/31/2011","11/4/2011","Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Los Angeles","California","90049","West","Furniture","Chairs","146.352","3","0.2","-9.147"
